,func_before,type_label,CWE ID
9702,"void FILENAME_REDACTED()
{
    int data;

    data = 0;
    if(globalFive==5)
    {
        {
            char inputBuffer[(3 * sizeof(data) + 2)] = """";

            if (fgets(inputBuffer, (3 * sizeof(data) + 2), (__acrt_iob_func(0))) != ((void*)0))
            {

                data = atoi(inputBuffer);
            }
            else
            {
                printLine(""fgets() failed."");
            }
        }
    }
    if(globalFive==5)
    {
        {

            ++data;
            int result = data;
            printIntLine(result);
        }
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
9703,"static int REDACTEDStatic = 0;

static void REDACTEDSink(short data)
{
    if(REDACTEDStatic)
    {
        {

            data++;
            short result = data;
            printIntLine(result);
        }
    }
}

void FILENAME_REDACTED()
{
    short data;
    data = 0;

    data = (short)((int)(rand() & 1 ? (((unsigned)rand()<<30) ^ ((unsigned)rand()<<15) ^ rand()) : -(((unsigned)rand()<<30) ^ ((unsigned)rand()<<15) ^ rand()) - 1));
    REDACTEDStatic = 1;
    REDACTEDSink(data);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
9704,"void FILENAME_REDACTEDSink(void * dataVoidPtr)
{

    unsigned int * dataPtr = (unsigned int *)dataVoidPtr;

    unsigned int data = (*dataPtr);
    {

        unsigned int result = data * data;
        printUnsignedLine(result);
    }
}
",C,CWE-190
9705,"void FILENAME_REDACTED()
{
    int data;
    int *dataPtr1 = &data;
    int *dataPtr2 = &data;

    data = 0;
    {
        int data = *dataPtr1;

        data = ((int)(rand() & 1 ? (((unsigned)rand()<<30) ^ ((unsigned)rand()<<15) ^ rand()) : -(((unsigned)rand()<<30) ^ ((unsigned)rand()<<15) ^ rand()) - 1));
        *dataPtr1 = data;
    }
    {
        int data = *dataPtr2;
        {

            int result = data + 1;
            printIntLine(result);
        }
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
9706,"void REDACTED_Integer_Overflow__short_rand_square_54e_REDACTEDSink(short data);

void FILENAME_REDACTEDSink(short data)
{
    REDACTED_Integer_Overflow__short_rand_square_54e_REDACTEDSink(data);
}
",C,CWE-190
9707,"typedef union
{
    int unionFirst;
    int unionSecond;
} FILENAME_unionType;



void FILENAME_REDACTED()
{
    int data;
    FILENAME_unionType myUnion;

    data = 0;

    fscanf((__acrt_iob_func(0)), ""%d"", &data);
    myUnion.unionFirst = data;
    {
        int data = myUnion.unionSecond;
        if(data > 0)
        {

            int result = data * 2;
            printIntLine(result);
        }
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
9708,"static int REDACTEDStatic = 0;

static void REDACTEDSink(int data)
{
    if(REDACTEDStatic)
    {
        {

            ++data;
            int result = data;
            printIntLine(result);
        }
    }
}

void FILENAME_REDACTED()
{
    int data;

    data = 0;
    {
        char inputBuffer[(3 * sizeof(data) + 2)] = """";

        if (fgets(inputBuffer, (3 * sizeof(data) + 2), (__acrt_iob_func(0))) != ((void*)0))
        {

            data = atoi(inputBuffer);
        }
        else
        {
            printLine(""fgets() failed."");
        }
    }
    REDACTEDStatic = 1;
    REDACTEDSink(data);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
9709,"static void REDACTEDSink(int data)
{
    {

        int result = data * data;
        printIntLine(result);
    }
}

void FILENAME_REDACTED()
{
    int data;

    data = 0;

    data = 2147483647;
    REDACTEDSink(data);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
9710,"typedef struct _REDACTED_Integer_Overflow__char_max_preinc_67_structType
{
    char structFirst;
} REDACTED_Integer_Overflow__char_max_preinc_67_structType;




void REDACTED_Integer_Overflow__char_max_preinc_67b_REDACTEDSink(REDACTED_Integer_Overflow__char_max_preinc_67_structType myStruct);

void REDACTED_Integer_Overflow__char_max_preinc_67_REDACTED()
{
    char data;
    REDACTED_Integer_Overflow__char_max_preinc_67_structType myStruct;
    data = ' ';

    data = 127;
    myStruct.structFirst = data;
    REDACTED_Integer_Overflow__char_max_preinc_67b_REDACTEDSink(myStruct);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    REDACTED_Integer_Overflow__char_max_preinc_67_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
9711,"void FILENAME_REDACTEDSink(int64_t data)
{
    {

        ++data;
        int64_t result = data;
        printLongLongLine(result);
    }
}
",C,CWE-190
9712,"extern int REDACTED_Integer_Overflow__int64_t_rand_square_22_REDACTEDGlobal;

void REDACTED_Integer_Overflow__int64_t_rand_square_22_REDACTEDSink(int64_t data)
{
    if(REDACTED_Integer_Overflow__int64_t_rand_square_22_REDACTEDGlobal)
    {
        {

            int64_t result = data * data;
            printLongLongLine(result);
        }
    }
}
",C,CWE-190
9713,"void REDACTED_Integer_Overflow__int64_t_rand_multiply_53d_REDACTEDSink(int64_t data);

void FILENAME_REDACTEDSink(int64_t data)
{
    REDACTED_Integer_Overflow__int64_t_rand_multiply_53d_REDACTEDSink(data);
}
",C,CWE-190
9714,"using namespace std;

namespace REDACTED_Integer_Overflow__int_fgets_multiply_72
{




void REDACTEDSink(vector<int> dataVector);

void REDACTED()
{
    int data;
    vector<int> dataVector;

    data = 0;
    {
        char inputBuffer[(3 * sizeof(data) + 2)] = """";

        if (fgets(inputBuffer, (3 * sizeof(data) + 2), (__acrt_iob_func(0))) != 0)
        {

            data = atoi(inputBuffer);
        }
        else
        {
            printLine(""fgets() failed."");
        }
    }

    dataVector.insert(dataVector.end(), 1, data);
    dataVector.insert(dataVector.end(), 1, data);
    dataVector.insert(dataVector.end(), 1, data);
    REDACTEDSink(dataVector);
}
}
using namespace REDACTED_Integer_Overflow__int_fgets_multiply_72;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
9715,"static int staticReturnsTrue()
{
    return 1;
}

static int staticReturnsFalse()
{
    return 0;
}



void FILENAME_REDACTED()
{
    char data;
    data = ' ';
    if(staticReturnsTrue())
    {

        data = (char)((int)(rand() & 1 ? (((unsigned)rand()<<30) ^ ((unsigned)rand()<<15) ^ rand()) : -(((unsigned)rand()<<30) ^ ((unsigned)rand()<<15) ^ rand()) - 1));
    }
    if(staticReturnsTrue())
    {
        {

            char result = data * data;
            printHexCharLine(result);
        }
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
9716,"void REDACTED_Integer_Overflow__char_rand_add_54b_REDACTEDSink(char data);

void REDACTED_Integer_Overflow__char_rand_add_54_REDACTED()
{
    char data;
    data = ' ';

    data = (char)((int)(rand() & 1 ? (((unsigned)rand()<<30) ^ ((unsigned)rand()<<15) ^ rand()) : -(((unsigned)rand()<<30) ^ ((unsigned)rand()<<15) ^ rand()) - 1));
    REDACTED_Integer_Overflow__char_rand_add_54b_REDACTEDSink(data);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    REDACTED_Integer_Overflow__char_rand_add_54_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
9717,"static int REDACTEDStatic = 0;

static void REDACTEDSink(short data)
{
    if(REDACTEDStatic)
    {
        {

            short result = data * data;
            printIntLine(result);
        }
    }
}

void FILENAME_REDACTED()
{
    short data;
    data = 0;

    data = 32767;
    REDACTEDStatic = 1;
    REDACTEDSink(data);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
9718,"typedef union
{
    char unionFirst;
    char unionSecond;
} FILENAME_unionType;



void FILENAME_REDACTED()
{
    char data;
    FILENAME_unionType myUnion;
    data = ' ';

    fscanf ((__acrt_iob_func(0)), ""%c"", &data);
    myUnion.unionFirst = data;
    {
        char data = myUnion.unionSecond;
        {

            data++;
            char result = data;
            printHexCharLine(result);
        }
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
9719,"void FILENAME_REDACTEDSink(int data)
{
    if(data > 0)
    {

        int result = data * 2;
        printIntLine(result);
    }
}
",C,CWE-190
9720,"using namespace std;

namespace REDACTED_Integer_Overflow__char_rand_square_72
{



void REDACTEDSink(vector<char> dataVector)
{

    char data = dataVector[2];
    {

        char result = data * data;
        printHexCharLine(result);
    }
}
}
",C,CWE-190
9721,"static const int STATIC_CONST_TRUE = 1;
static const int STATIC_CONST_FALSE = 0;



void FILENAME_REDACTED()
{
    int data;

    data = 0;
    if(STATIC_CONST_TRUE)
    {

        fscanf((__acrt_iob_func(0)), ""%d"", &data);
    }
    if(STATIC_CONST_TRUE)
    {
        {

            int result = data * data;
            printIntLine(result);
        }
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
9722,"void FILENAME_REDACTED()
{
    int data;

    data = 0;
    goto source;
source:

    data = 2147483647;
    goto sink;
sink:
    if(data > 0)
    {

        int result = data * 2;
        printIntLine(result);
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
9723,"void FILENAME_REDACTEDSink(int64_t data)
{
    {

        ++data;
        int64_t result = data;
        printLongLongLine(result);
    }
}
",C,CWE-190
9724,"void FILENAME_REDACTED()
{
    unsigned int data;
    unsigned int *dataPtr1 = &data;
    unsigned int *dataPtr2 = &data;
    data = 0;
    {
        unsigned int data = *dataPtr1;

        data = (unsigned int)((int)(rand() & 1 ? (((unsigned)rand()<<30) ^ ((unsigned)rand()<<15) ^ rand()) : -(((unsigned)rand()<<30) ^ ((unsigned)rand()<<15) ^ rand()) - 1));
        *dataPtr1 = data;
    }
    {
        unsigned int data = *dataPtr2;
        {

            unsigned int result = data + 1;
            printUnsignedLine(result);
        }
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
9725,"void FILENAME_REDACTED()
{
    short data;
    data = 0;

    data = 32767;
    {
        short dataCopy = data;
        short data = dataCopy;
        {

            short result = data * data;
            printIntLine(result);
        }
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
9726,"namespace FILENAME
{
FILENAME_REDACTED::FILENAME_REDACTED(int dataCopy)
{
    data = dataCopy;
    {

        WSADATA wsaData;
        int wsaDataInit = 0;

        int recvResult;
        struct sockaddr_in service;
        SOCKET listenSocket = (SOCKET)(~0);
        SOCKET acceptSocket = (SOCKET)(~0);
        char inputBuffer[(3 * sizeof(data) + 2)];
        do
        {

            if (WSAStartup(((WORD)(((BYTE)(((DWORD_PTR)(2)) & 0xff)) | ((WORD)((BYTE)(((DWORD_PTR)(2)) & 0xff))) << 8)), &wsaData) != 0L)
            {
                break;
            }
            wsaDataInit = 1;


            listenSocket = socket(2, 1, IPPROTO_TCP);
            if (listenSocket == (SOCKET)(~0))
            {
                break;
            }
            memset(&service, 0, sizeof(service));
            service.sin_family = 2;
            service.sin_addr.S_un.S_addr = (ULONG)0x00000000;
            service.sin_port = htons(27015);
            if (bind(listenSocket, (struct sockaddr*)&service, sizeof(service)) == (-1))
            {
                break;
            }
            if (listen(listenSocket, 5) == (-1))
            {
                break;
            }
            acceptSocket = accept(listenSocket, 0, 0);
            if (acceptSocket == (-1))
            {
                break;
            }

            recvResult = recv(acceptSocket, inputBuffer, (3 * sizeof(data) + 2) - 1, 0);
            if (recvResult == (-1) || recvResult == 0)
            {
                break;
            }

            inputBuffer[recvResult] = '\0';

            data = atoi(inputBuffer);
        }
        while (0);
        if (listenSocket != (SOCKET)(~0))
        {
            closesocket(listenSocket);
        }
        if (acceptSocket != (SOCKET)(~0))
        {
            closesocket(acceptSocket);
        }

        if (wsaDataInit)
        {
            WSACleanup();
        }

    }
}

FILENAME_REDACTED::~FILENAME_REDACTED()
{
    {

        int result = data * data;
        printIntLine(result);
    }
}
}
",C,CWE-190
9727,"void REDACTED_Integer_Overflow__int64_t_max_multiply_54d_REDACTEDSink(int64_t data);

void FILENAME_REDACTEDSink(int64_t data)
{
    REDACTED_Integer_Overflow__int64_t_max_multiply_54d_REDACTEDSink(data);
}
",C,CWE-190
9728,"void FILENAME_REDACTEDSink(short data)
{
    {

        short result = data * data;
        printIntLine(result);
    }
}
",C,CWE-190
9729,"int REDACTED_Integer_Overflow__int_connect_socket_preinc_22_REDACTEDGlobal = 0;

void REDACTED_Integer_Overflow__int_connect_socket_preinc_22_REDACTEDSink(int data);

void REDACTED_Integer_Overflow__int_connect_socket_preinc_22_REDACTED()
{
    int data;

    data = 0;
    {

        WSADATA wsaData;
        int wsaDataInit = 0;

        int recvResult;
        struct sockaddr_in service;
        SOCKET connectSocket = (SOCKET)(~0);
        char inputBuffer[(3 * sizeof(data) + 2)];
        do
        {

            if (WSAStartup(((WORD)(((BYTE)(((DWORD_PTR)(2)) & 0xff)) | ((WORD)((BYTE)(((DWORD_PTR)(2)) & 0xff))) << 8)), &wsaData) != 0L)
            {
                break;
            }
            wsaDataInit = 1;


            connectSocket = socket(2, 1, IPPROTO_TCP);
            if (connectSocket == (SOCKET)(~0))
            {
                break;
            }
            memset(&service, 0, sizeof(service));
            service.sin_family = 2;
            service.sin_addr.S_un.S_addr = inet_addr(""127.0.0.1"");
            service.sin_port = htons(27015);
            if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == (-1))
            {
                break;
            }


            recvResult = recv(connectSocket, inputBuffer, (3 * sizeof(data) + 2) - 1, 0);
            if (recvResult == (-1) || recvResult == 0)
            {
                break;
            }

            inputBuffer[recvResult] = '\0';

            data = atoi(inputBuffer);
        }
        while (0);
        if (connectSocket != (SOCKET)(~0))
        {
            closesocket(connectSocket);
        }

        if (wsaDataInit)
        {
            WSACleanup();
        }

    }
    REDACTED_Integer_Overflow__int_connect_socket_preinc_22_REDACTEDGlobal = 1;
    REDACTED_Integer_Overflow__int_connect_socket_preinc_22_REDACTEDSink(data);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    REDACTED_Integer_Overflow__int_connect_socket_preinc_22_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-190
